Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Bases;Average Length;Status)	Barcode	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Serovar	Subspecies	Disease	Antigenic Formulas	Lab Contact	Phage Type	Comment	Bio Project ID	Project ID	Sample ID	Secondary Sample ID	Date Entered	Release Date	Differences	ST	HC0 (indistinguishable)	HC2	HC5	HC10	HC20	HC50	HC100	HC200	HC400	HC900 (ceBG)	HC2000 (Super-lineage)	HC2600	HC2850 (subsp.)
SAL_BB4911AA	06-0269	traces-0hIJaVu;ILLUMINA;Paired;;;;	SAL_BB4911AA	Poultry	Avian	Turkey PM	2006				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB4995AA	MC_02-0182	traces-0XVewDq;ILLUMINA;Paired;;;;	SAL_BB4995AA	Poultry	Poultry	Turkey	2002				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5001AA	MC_03-0216	traces-0HQTcir;ILLUMINA;Paired;;;;	SAL_BB5001AA	Poultry	Poultry	Turkey	2003				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5003AA	MC_03-0202	traces-0mGsrhe;ILLUMINA;Paired;;;;	SAL_BB5003AA	Poultry	Poultry	Turkey	2003				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219803	219803	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5018AA	JE_S09-002252	traces-0nWwgbH;ILLUMINA;Paired;;;;	SAL_BB5018AA	Poultry	Avian		2009				Europe	Ireland							Agona				M. Achtman		D. Prendergast (DAFF)					2019-12-19	2019-12-19	NaN	205439	205439	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5019AA	JE_S09-002251	traces-0yeQZrK;ILLUMINA;Paired;;;;	SAL_BB5019AA	Poultry	Avian		2009				Europe	Ireland							Agona				M. Achtman		D. Prendergast (DAFF)					2019-12-19	2019-12-19	NaN	205439	205439	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5021AA	JE_S09-002247	traces-0cNjdOg;ILLUMINA;Paired;;;;	SAL_BB5021AA	Poultry	Avian		2009				Europe	Ireland							Agona				M. Achtman		D. Prendergast (DAFF)					2019-12-19	2019-12-19	NaN	205439	205439	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5060AA	MC_04-0992	traces-0MclZrC;ILLUMINA;Paired;;;;	SAL_BB5060AA	Poultry	Poultry	Turkey	2004				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5144AA	JE_S09-002253	traces-0oRyIbh;ILLUMINA;Paired;;;;	SAL_BB5144AA	Poultry	Avian		2009				Europe	Ireland							Agona				M. Achtman		D. Prendergast (DAFF)					2019-12-19	2019-12-19	NaN	205439	205439	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5241AA	07-0947	traces-0XxfWDP;ILLUMINA;Paired;;;;	SAL_BB5241AA	Food	Swine	Pork Salami	2007				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	175133	175133	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5252AA	05-0636	traces-0buWrzV;ILLUMINA;Paired;;;;	SAL_BB5252AA	Poultry	Poultry	Poultry live	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5318AA	07-0745	traces-0QSKkSH;ILLUMINA;Paired;;;;	SAL_BB5318AA	Poultry	Avian	Poultry Meat	2007				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219545	219545	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5335AA	07-0278	traces-0lxwCpP;ILLUMINA;Paired;;;;	SAL_BB5335AA	Poultry	Avian	Poultry	2007				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	175133	175133	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5336AA	07-0314	traces-0VRzxdC;ILLUMINA;Paired;;;;	SAL_BB5336AA	Poultry	Avian	Poultry	2007				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	175133	175133	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5347AA	06-0159	traces-0iQtMAy;ILLUMINA;Paired;;;;	SAL_BB5347AA	Environment	Soil/Dust	Turkey house dust	2006				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5411AA	07-0637	traces-0GgMuzo;ILLUMINA;Paired;;;;	SAL_BB5411AA	Poultry	Avian	Poultry	2007				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219463	219463	219463	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5412AA	07-0426	traces-0rdRPJh;ILLUMINA;Paired;;;;	SAL_BB5412AA	Poultry	Avian	Poultry	2007				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219539	219539	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5430AA	05-0836	traces-0XpIObO;ILLUMINA;Paired;;;;	SAL_BB5430AA	Environment	Dairy	Milk filter	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5431AA	05-0846	traces-0UKmLLC;ILLUMINA;Paired;;;;	SAL_BB5431AA	Poultry	Poultry	Poultry	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219445	219445	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5432AA	05-0845	traces-0NqEBlK;ILLUMINA;Paired;;;;	SAL_BB5432AA	Poultry	Poultry	Poultry	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219449	219449	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5461AA	05-0826	traces-0otTCgq;ILLUMINA;Paired;;;;	SAL_BB5461AA	Poultry	Avian	Raw chicken	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5501AA	07-0113	traces-0xmMdsf;ILLUMINA;Paired;;;;	SAL_BB5501AA	Poultry	Poultry	Poultry	2007				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219213	219213	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5509AA	05-0819	traces-0vdjtgv;ILLUMINA;Paired;;;;	SAL_BB5509AA	Poultry	Avian	Raw chicken	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	134243	134243	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5512AA	JE_S09-002418	traces-0MmOntr;ILLUMINA;Paired;;;;	SAL_BB5512AA	Poultry	Avian		2009				Europe	Ireland							Agona				M. Achtman		D. Prendergast (DAFF)					2019-12-19	2019-12-19	NaN	219370	219370	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5513AA	JE_S09-002419	traces-0ThZtvv;ILLUMINA;Paired;;;;	SAL_BB5513AA	Poultry	Avian		2009				Europe	Ireland							Agona				M. Achtman		D. Prendergast (DAFF)					2019-12-19	2019-12-19	NaN	219368	219368	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5533AA	05-0821	traces-0PaANjC;ILLUMINA;Paired;;;;	SAL_BB5533AA	Poultry	Avian	Raw chicken	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219350	219350	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5567AA	MC_05-0707	traces-0MdHXlG;ILLUMINA;Paired;;;;	SAL_BB5567AA	Human	Human	Faeces	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5607AA	JE_S09-002732	traces-0xXRdAR;ILLUMINA;Paired;;;;	SAL_BB5607AA	Poultry	Avian		2009				Europe	Ireland							Agona				M. Achtman		D. Prendergast (DAFF)					2019-12-19	2019-12-19	NaN	205439	205439	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5614AA	05-0684	traces-0SYpsdr;ILLUMINA;Paired;;;;	SAL_BB5614AA	Environment	Soil/Dust	Turkey dust	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219427	219427	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5626AA	05-0823	traces-0fIvDCC;ILLUMINA;Paired;;;;	SAL_BB5626AA	Environment	Soil/Dust	Poultry dust	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219269	219269	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5644AA	05-0810	traces-0DXpcuq;ILLUMINA;Paired;;;;	SAL_BB5644AA	Poultry	Avian	Raw chicken	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219277	219277	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5687AA	06-0621	traces-0NmTJZd;ILLUMINA;Paired;;;;	SAL_BB5687AA	Poultry	Poultry	Poultry	2006				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219213	219213	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5691AA	JE_S09-001657	traces-0EXdLrV;ILLUMINA;Paired;;;;	SAL_BB5691AA	Environment	Environment	Poultry Dust	2009				Europe	Ireland							Agona				M. Achtman		D. Prendergast (DAFF)					2019-12-19	2019-12-19	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5718AA	05-0809	traces-0fLoUwj;ILLUMINA;Paired;;;;	SAL_BB5718AA	Environment	Soil/Dust	Poultry dust	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5720AA	05-0791	traces-0YvfYYm;ILLUMINA;Paired;;;;	SAL_BB5720AA	Poultry	Poultry	Turkey PM	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5774AA	06-0372	traces-0GFpTyH;ILLUMINA;Paired;;;;	SAL_BB5774AA	Environment	Soil/Dust	Turkey house dust	2006				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5812AA	05-0778	traces-0OEUuGO;ILLUMINA;Paired;;;;	SAL_BB5812AA	Poultry	Poultry	Poultry	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219118	219118	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5818AA	05-0635	traces-0XJfrFz;ILLUMINA;Paired;;;;	SAL_BB5818AA	Poultry	Poultry	Poultry live	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219113	219113	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5857AA	S09-0427	traces-0nvpNqI;ILLUMINA;Paired;;;;	SAL_BB5857AA	Poultry	Poultry	Poultry	2009				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	175133	175133	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5887AA	MC_02-0551	traces-0cNDhvS;ILLUMINA;Paired;;;;	SAL_BB5887AA	Poultry	Poultry	Turkey	2002				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5889AA	MC_02-0533	traces-0BXhMFt;ILLUMINA;Paired;;;;	SAL_BB5889AA	Poultry	Poultry	Turkey	2002				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5892AA	06-0215	traces-0prOElB;ILLUMINA;Paired;;;;	SAL_BB5892AA	Environment	Soil/Dust	Broiler house dust	2006				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5893AA	06-0586	traces-0EmHCiR;ILLUMINA;Paired;;;;	SAL_BB5893AA	Poultry	Poultry	Poultry	2006				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5933AA	05-0633	traces-0lgvRtw;ILLUMINA;Paired;;;;	SAL_BB5933AA	Poultry	Poultry	Poultry live	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB5985AA	MC_02-0878	traces-0iZbDbi;ILLUMINA;Paired;;;;	SAL_BB5985AA	Poultry	Poultry	Turkey	2002				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB6008AA	07-1131	traces-0eJykoH;ILLUMINA;Paired;;;;	SAL_BB6008AA	Poultry	Avian	Poultry Meat	2007				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	175133	175133	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB6010AA	05-0808	traces-0ixTmCc;ILLUMINA;Paired;;;;	SAL_BB6010AA	Environment	Soil/Dust	Poultry dust	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB6037AA	05-0528	traces-0MgrrtC;ILLUMINA;Paired;;;;	SAL_BB6037AA	Poultry	Avian	Poultry	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB6039AA	05-0527	traces-0nwblWp;ILLUMINA;Paired;;;;	SAL_BB6039AA	Poultry	Avian	Poultry	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB6041AA	05-0572	traces-0wUUnDR;ILLUMINA;Paired;;;;	SAL_BB6041AA	Environment	Soil/Dust	Poultry dust	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB6089AA	MC_02-0199	traces-0DUMpzI;ILLUMINA;Paired;;;;	SAL_BB6089AA	Poultry	Poultry	Turkey	2002				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB6090AA	MC_02-0201	traces-0hnyUAc;ILLUMINA;Paired;;;;	SAL_BB6090AA	Poultry	Poultry	Turkey	2002				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB6091AA	MC_02-0203	traces-0WJhjtC;ILLUMINA;Paired;;;;	SAL_BB6091AA	Poultry	Poultry	Turkey	2002				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB6186AA	MC_02-0477	traces-0BTuasw;ILLUMINA;Paired;;;;	SAL_BB6186AA	Poultry	Poultry	Turkey	2002				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	174705	174705	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB6190AA	S08-0768	traces-0FMLDrE;ILLUMINA;Paired;;;;	SAL_BB6190AA	Poultry	Poultry	Poultry	2008				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	218829	218829	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB6199AA	05-0817	traces-0fdoHIr;ILLUMINA;Paired;;;;	SAL_BB6199AA	Poultry	Avian	Raw chicken product	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB6202AA	05-0818	traces-0zyapJF;ILLUMINA;Paired;;;;	SAL_BB6202AA	Poultry	Avian	Raw chicken	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB6206AA	05-0820	traces-0UIEVWQ;ILLUMINA;Paired;;;;	SAL_BB6206AA	Environment	Soil/Dust	Environmental swab	2005				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	134243	134243	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB8395AA	JE_S09-002250	traces-0mJFdEN;ILLUMINA;Paired;;;;	SAL_BB8395AA	Poultry	Avian		2009				Europe	Ireland							Agona				M. Achtman		D. Prendergast (DAFF)					2020-01-09	2020-01-09	NaN	221103	221103	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB9425AA	984/05	traces-0XdsjGg;ILLUMINA;Paired;;;;	SAL_BB9425AA	Poultry	Avian		2005				Europe	Ireland							Agona				M. Achtman		M. Murphy (Cork County Vet lab)					2020-01-31	2020-01-31	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB9495AA	1392/06	traces-0FAwqQU;ILLUMINA;Paired;;;;	SAL_BB9495AA	Livestock	Poultry		2006				Europe	Ireland							Agona				M. Achtman		M. Murphy (Cork County Vet lab)					2020-01-31	2020-01-31	NaN	219213	219213	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB9617AA	1310/06	traces-0wluSwr;ILLUMINA;Paired;;;;	SAL_BB9617AA	Livestock	Poultry		2006				Europe	Ireland							Agona				M. Achtman		M. Murphy (Cork County Vet lab)					2020-01-31	2020-01-31	NaN	163594	160711	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB9618AA	1391/06	traces-0iXnRAS;ILLUMINA;Paired;;;;	SAL_BB9618AA	Livestock	Poultry		2006				Europe	Ireland							Agona				M. Achtman		M. Murphy (Cork County Vet lab)					2020-01-31	2020-01-31	NaN	219213	219213	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_BB9730AA	1406/06	traces-0BGygup;ILLUMINA;Paired;;;;	SAL_BB9730AA	Livestock	Poultry		2006				Europe	Ireland							Agona				M. Achtman		M. Murphy (Cork County Vet lab)					2020-01-31	2020-01-31	NaN	222285	222285	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_DB1436AA	USDA-ARS-USMARC-76334	GCF_006165285;Complete Genome;;;;;	SAL_DB1436AA																Agona	I			USDA-ARS-USMARC			PRJNA224116		SAMN08178012		2020-05-09	2019-06-10	NaN	232239	232239	232239	29306	29306	419	29	29	28	28	28	28	28	2
SAL_DB1437AA	USDA-ARS-USMARC-76341	GCF_006165265;Complete Genome;;;;;	SAL_DB1437AA																Agona	I			USDA-ARS-USMARC			PRJNA224116		SAMN08178174		2020-05-09	2019-06-10	NaN	232236	232236	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_DB1440AA	USDA-ARS-USMARC-76336	GCF_006165205;Complete Genome;;;;;	SAL_DB1440AA																Agona	I			USDA-ARS-USMARC			PRJNA224116		SAMN08178026		2020-05-09	2019-06-10	NaN	232235	232235	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_DB1444AA	USDA-ARS-USMARC-76335	GCF_006165125;Complete Genome;;;;;	SAL_DB1444AA																Agona	I			USDA-ARS-USMARC			PRJNA224116		SAMN08178024		2020-05-09	2019-06-10	NaN	232233	232233	29306	29306	29306	419	29	29	28	28	28	28	28	2
SAL_CA0830AA	MC_05-0750 / 04.O.05	ERR178863;ILLUMINA;Paired;222;ERX155009;521542660;73	SAL_CA0830AA	Human	Human	Human(Feces)	2005				Europe	Ireland							Agona	I			M. Achtman		PFGE: AgoX3; Cluster: A1	PRJEB1944	ERP001848	SAMEA1889043	ERS180314	2015-08-27	2013-05-27	NaN	107178	107178	107178	29308	29306	419	29	29	28	28	28	28	28	2
SAL_KA4259AA	MC_06-0567 / 05.O.06	traces-0UCrgji;ILLUMINA;Paired;;;1237869612;151	SAL_KA4259AA	Human	Human		2006				Europe	Ireland							Agona	I	Not in BN SentericaWT		M. Achtman		M. Cormican (NSRL, Galway)					2017-07-20	2018-10-09	NaN	79005	79005	79005	29310	29306	419	29	29	28	28	28	28	28	2
SAL_TA4618AA	201809107	traces-0HjFTpY;ILLUMINA;Paired;;NA;;	SAL_TA4618AA	Human	Human		2018				Europe	France							Agona (predicted)				F.X.Weill, Institut Pasteur							2018-10-29	2019-11-05	NaN	149302	149302	149302	149302	29306	419	29	29	28	28	28	28	28	2
SAL_TA4619AA	201809108	traces-0lILzmI;ILLUMINA;Paired;;NA;;	SAL_TA4619AA	Human	Human		2018				Europe	France							Agona (predicted)				F.X.Weill, Institut Pasteur							2018-10-29	2019-11-05	NaN	149303	149302	149302	149302	29306	419	29	29	28	28	28	28	28	2
SAL_TA8692AA	201809896	traces-0ncmuwb;ILLUMINA;Paired;;NA;;	SAL_TA8692AA	Human	Human		2018				Europe	France							Agona (predicted)				F.X.Weill, Institut Pasteur							2018-11-21	2019-11-28	NaN	154154	154154	154154	149302	29306	419	29	29	28	28	28	28	28	2
SAL_UA5275AA	201810913	traces-0pYswZr;ILLUMINA;Paired;;NA;;	SAL_UA5275AA	Human	Human		2018				Europe	France							Agona (predicted)				F.X.Weill, Institut Pasteur							2018-12-17	2019-12-24	NaN	162589	159431	159431	149302	29306	419	29	29	28	28	28	28	28	2
SAL_UA5276AA	201810914	traces-0wymkKS;ILLUMINA;Paired;;NA;;	SAL_UA5276AA	Human	Human		2018				Europe	France							Agona (predicted)				F.X.Weill, Institut Pasteur							2018-12-17	2019-12-24	NaN	162577	159432	149302	149302	29306	419	29	29	28	28	28	28	28	2
SAL_CA0810AA	0309W51997 / 15.H.03	ERR178874;ILLUMINA;Paired;222;ERX155020;533137296;71	SAL_CA0810AA	Human	Human	human	2003				Europe	Denmark							Agona	I			M. Achtman		PFGE: AgoX81	PRJEB1944	ERP001848	SAMEA1889029	ERS180325	2015-08-27	2013-05-27	NaN	107201	107201	107201	29327	29327	419	29	29	28	28	28	28	28	2
SAL_BB6228AA	0307T24270	traces-0kIUBYv;ILLUMINA;Paired;;;;	SAL_BB6228AA	Human	Human		2003				Europe	Denmark							Agona				M. Achtman		M. Torpdahl (SSI, Denmark)					2019-12-19	2019-12-19	NaN	218805	218805	218805	218805	29327	419	29	29	28	28	28	28	28	2
SAL_BB4932AA	0312M46052	traces-0fayKxp;ILLUMINA;Paired;;;;	SAL_BB4932AA	Human	Human		2003				Europe	Denmark							Agona				M. Achtman		M. Torpdahl (SSI, Denmark)					2019-12-19	2019-12-19	NaN	219860	219860	219860	219860	29327	419	29	29	28	28	28	28	28	2
SAL_CA0806AA	DBS_20061833 / 17.H.06	ERR178876;ILLUMINA;Paired;221;ERX155022;375174720;72	SAL_CA0806AA	Human	Human	Human(Feces)	2006				Europe	United Kingdom	Scotland						Agona	I			M. Achtman		PFGE: SAGOXB.0022	PRJEB1944	ERP001848	SAMEA1889075	ERS180327	2015-08-27	2013-05-27	NaN	107297	107297	29330	29330	29330	419	29	29	28	28	28	28	28	2
SAL_LA2819AA	20061833	traces-0mWdvFH;ILLUMINA;Paired;;;328921488;151	SAL_LA2819AA	Human	Human	Gut	2006				Europe	Scotland	Scotland						Agona	I			M. Achtman		D. Brown (Scotland)					2017-09-08	2018-10-09	NaN	85216	85216	29330	29330	29330	419	29	29	28	28	28	28	28	2
SAL_CA0802AA	WR-03-08915 / 19.F.03	ERR178878;ILLUMINA;Paired;180;ERX155024;437434250;73	SAL_CA0802AA	Food	Plant	Food(Fennel)	2003				Europe	Germany							Agona	I			M. Achtman		PFGE: SAGOXB.0002b	PRJEB1944	ERP001848	SAMEA1889034	ERS180329	2015-08-27	2013-05-27	NaN	107197	107197	29333	29333	29333	419	29	29	28	28	28	28	28	2
SAL_BB4901AA	WR-03-08916	traces-0hyaSfH;ILLUMINA;Paired;;;;	SAL_BB4901AA	Food	ND/Others		2003				Europe	Germany							Agona				M. Achtman		W. Rabsch (Robert Koch-Institut, Wernigerode)					2019-12-19	2019-12-19	NaN	219879	29333	29333	29333	29333	419	29	29	28	28	28	28	28	2
SAL_BB4904AA	WR-03-08913	traces-0SjxgGr;ILLUMINA;Paired;;;;	SAL_BB4904AA	Food	ND/Others		2003				Europe	Germany							Agona				M. Achtman		W. Rabsch (Robert Koch-Institut, Wernigerode)					2019-12-19	2019-12-19	NaN	219879	29333	29333	29333	29333	419	29	29	28	28	28	28	28	2
SAL_BB5577AA	MC_06-0496	traces-0LDTspE;ILLUMINA;Paired;;;;	SAL_BB5577AA	Human	Human	Faeces	2006				Europe	Ireland							Agona				M. Achtman		M. Cormican (NSRL, Galway)					2019-12-19	2019-12-19	NaN	219313	219313	219313	29333	29333	419	29	29	28	28	28	28	28	2
