Query	Subject	Percent identity	Length	Mismatches	Gaps	Query start	Query end	Subject start	Subject end	Expect value	Bit score
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	95.238	21	1	0	304881	304901	20404	20384	0.65	33.7
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	95.238	21	1	0	190353	190373	22905	22925	0.65	33.7
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	95.238	21	1	0	190004	190024	23939	23959	0.65	33.7
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	90.909	22	2	0	265362	265383	5475	5496	2.3	31.9
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	95	20	1	0	2353	2372	7643	7662	2.3	31.9
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	83.871	31	3	1	131190	131220	9158	9130	2.3	31.9
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	83.333	30	5	0	199720	199749	10983	11012	2.3	31.9
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	95	20	1	0	204127	204146	13095	13114	2.3	31.9
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	100	17	0	0	130386	130402	19253	19237	2.3	31.9
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	100	17	0	0	142362	142378	22741	22725	2.3	31.9
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	100	17	0	0	203748	203764	24803	24787	2.3	31.9
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	90.476	21	2	0	326125	326145	1359	1339	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	82.759	29	5	0	90374	90402	2760	2732	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	90.476	21	2	0	233751	233771	9304	9284	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	100	16	0	0	316090	316105	10008	9993	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	95.238	21	0	1	235296	235315	11350	11330	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	90.476	21	2	0	135002	135022	12109	12129	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	90.476	21	2	0	291833	291853	14076	14056	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	80.645	31	6	0	276482	276512	14431	14461	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	90.476	21	2	0	110109	110129	14810	14790	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	80.645	31	6	0	54978	55008	15000	15030	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	94.737	19	1	0	84587	84605	16049	16031	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	87.5	24	3	0	278329	278352	16367	16390	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	94.737	19	1	0	225669	225687	16728	16710	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	94.737	19	1	0	35058	35076	17105	17087	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	94.737	19	1	0	157498	157516	19283	19301	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	90.476	21	2	0	314393	314413	21290	21310	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	100	16	0	0	108043	108058	23157	23142	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	100	16	0	0	190353	190368	23954	23939	8	30.1
NODE_4_length_343399_cov_4.281681	IncX-SG17-135.gb	100	16	0	0	190353	190368	24980	24995	8	30.1
NODE_54_length_520_cov_13.090487	IncX-SG17-135.gb	100	11	0	0	40	50	3301	3311	6.1	21.1
NODE_54_length_520_cov_13.090487	IncX-SG17-135.gb	100	11	0	0	439	449	4492	4482	6.1	21.1
NODE_54_length_520_cov_13.090487	IncX-SG17-135.gb	100	11	0	0	102	112	4536	4526	6.1	21.1
NODE_54_length_520_cov_13.090487	IncX-SG17-135.gb	100	11	0	0	12	22	14201	14211	6.1	21.1
NODE_54_length_520_cov_13.090487	IncX-SG17-135.gb	100	11	0	0	450	460	15459	15469	6.1	21.1
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	99.807	519	1	0	1	519	26829	26311	0	931
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	97.561	82	2	0	438	519	25800	25719	8.95E-36	140
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	97.561	82	2	0	438	519	25911	25830	8.95E-36	140
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	97.561	82	2	0	438	519	26059	25978	8.95E-36	140
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	97.561	82	2	0	438	519	26207	26126	8.95E-36	140
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	97.561	82	2	0	438	519	26318	26237	8.95E-36	140
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	96.341	82	3	0	438	519	25652	25571	3.81E-34	134
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	96.341	82	3	0	438	519	25763	25682	3.81E-34	134
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	96.341	82	3	0	438	519	25874	25793	3.81E-34	134
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	96.341	82	3	0	438	519	26170	26089	3.81E-34	134
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	96.341	82	3	0	438	519	26281	26200	3.81E-34	134
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	95.122	82	4	0	438	519	25985	25904	4.64E-33	131
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	95.122	82	4	0	438	519	26022	25941	4.64E-33	131
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	92.683	82	6	0	438	519	25578	25497	2.40E-30	122
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	92.683	82	6	0	438	519	25615	25534	2.40E-30	122
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	92.683	82	6	0	438	519	25726	25645	2.40E-30	122
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	92.683	82	6	0	438	519	26133	26052	2.40E-30	122
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	91.463	82	7	0	438	519	25689	25608	1.02E-28	116
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	90.244	82	8	0	438	519	25837	25756	1.24E-27	113
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	90.244	82	8	0	438	519	25948	25867	1.24E-27	113
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	90.244	82	8	0	438	519	26096	26015	1.24E-27	113
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	90.244	82	8	0	438	519	26244	26163	1.24E-27	113
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	92.727	55	4	0	438	492	25541	25487	2.11E-18	82.4
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	78.378	37	6	1	54	88	27475	27511	0.041	28.3
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	100	12	0	0	243	254	2006	2017	1.7	22.9
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	100	12	0	0	24	35	11252	11263	1.7	22.9
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	100	11	0	0	181	191	2121	2131	6	21.1
NODE_55_length_519_cov_4.953488	IncX-SG17-135.gb	100	11	0	0	152	162	23861	23871	6	21.1
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	91.667	24	2	0	179868	179891	22936	22959	0.15	35.6
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	91.304	23	2	0	106993	107015	10305	10283	0.53	33.7
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	95.238	21	1	0	239806	239826	10346	10366	0.53	33.7
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	100	18	0	0	197795	197812	12533	12516	0.53	33.7
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	91.304	23	2	0	111553	111575	14443	14421	0.53	33.7
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	100	18	0	0	71213	71230	20139	20122	0.53	33.7
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	88	25	3	0	97298	97322	11789	11813	1.9	31.9
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	90.909	22	2	0	193873	193894	12141	12120	1.9	31.9
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	87.5	24	3	0	254219	254242	4469	4446	6.5	30.1
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	94.737	19	1	0	80885	80903	5093	5111	6.5	30.1
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	100	16	0	0	42956	42971	6864	6849	6.5	30.1
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	94.737	19	1	0	51713	51731	9542	9560	6.5	30.1
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	100	16	0	0	62074	62089	14289	14274	6.5	30.1
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	84.615	26	4	0	46714	46739	14853	14878	6.5	30.1
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	100	16	0	0	247428	247443	15124	15139	6.5	30.1
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	90.476	21	2	0	60753	60773	17514	17534	6.5	30.1
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	100	16	0	0	140289	140304	23463	23478	6.5	30.1
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	94.737	19	1	0	164145	164163	23617	23599	6.5	30.1
NODE_5_length_280069_cov_4.948443	IncX-SG17-135.gb	94.737	19	1	0	230982	231000	27105	27087	6.5	30.1
NODE_60_length_471_cov_4.201571	IncX-SG17-135.gb	100	12	0	0	117	128	12005	12016	1.6	22.9
NODE_60_length_471_cov_4.201571	IncX-SG17-135.gb	100	12	0	0	304	315	12005	12016	1.6	22.9
NODE_60_length_471_cov_4.201571	IncX-SG17-135.gb	100	11	0	0	124	134	1245	1255	5.5	21.1
NODE_60_length_471_cov_4.201571	IncX-SG17-135.gb	100	11	0	0	311	321	1245	1255	5.5	21.1
NODE_65_length_425_cov_1.303571	IncX-SG17-135.gb	100	12	0	0	254	265	11021	11032	1.4	22.9
NODE_65_length_425_cov_1.303571	IncX-SG17-135.gb	100	11	0	0	365	375	22224	22234	4.9	21.1
NODE_65_length_425_cov_1.303571	IncX-SG17-135.gb	100	11	0	0	365	375	24299	24309	4.9	21.1
NODE_66_length_422_cov_0.582583	IncX-SG17-135.gb	100	12	0	0	174	185	9632	9621	1.4	22.9
NODE_66_length_422_cov_0.582583	IncX-SG17-135.gb	100	11	0	0	206	216	10730	10720	4.9	21.1
NODE_66_length_422_cov_0.582583	IncX-SG17-135.gb	100	11	0	0	227	237	18007	17997	4.9	21.1
NODE_66_length_422_cov_0.582583	IncX-SG17-135.gb	100	11	0	0	227	237	18676	18666	4.9	21.1
NODE_67_length_421_cov_6.210843	IncX-SG17-135.gb	100	11	0	0	126	136	12173	12183	4.9	21.1
NODE_69_length_407_cov_13.349057	IncX-SG17-135.gb	82.609	23	1	1	56	78	4184	4203	1.3	22.9
NODE_69_length_407_cov_13.349057	IncX-SG17-135.gb	100	11	0	0	72	82	4482	4492	4.7	21.1
NODE_69_length_407_cov_13.349057	IncX-SG17-135.gb	100	11	0	0	340	350	14211	14201	4.7	21.1
NODE_69_length_407_cov_13.349057	IncX-SG17-135.gb	100	11	0	0	61	71	15469	15459	4.7	21.1
NODE_69_length_407_cov_13.349057	IncX-SG17-135.gb	100	11	0	0	191	201	19695	19705	4.7	21.1
NODE_69_length_407_cov_13.349057	IncX-SG17-135.gb	100	11	0	0	131	141	24802	24792	4.7	21.1
NODE_6_length_264019_cov_3.823366	IncX-SG17-135.gb	86.207	29	4	0	30727	30755	4631	4659	0.14	35.6
NODE_6_length_264019_cov_3.823366	IncX-SG17-135.gb	82.353	34	6	0	235154	235187	5473	5440	0.14	35.6
NODE_6_length_264019_cov_3.823366	IncX-SG17-135.gb	90.909	22	2	0	175402	175423	1258	1237	1.8	31.9
NODE_6_length_264019_cov_3.823366	IncX-SG17-135.gb	95	20	1	0	9829	9848	3671	3690	1.8	31.9
NODE_6_length_264019_cov_3.823366	IncX-SG17-135.gb	95	20	1	0	23497	23516	10768	10787	1.8	31.9
NODE_6_length_264019_cov_3.823366	IncX-SG17-135.gb	94.737	19	1	0	136938	136956	205	223	6.1	30.1
NODE_6_length_264019_cov_3.823366	IncX-SG17-135.gb	94.737	19	1	0	155436	155454	821	803	6.1	30.1
NODE_6_length_264019_cov_3.823366	IncX-SG17-135.gb	94.737	19	1	0	41356	41374	6799	6817	6.1	30.1
NODE_6_length_264019_cov_3.823366	IncX-SG17-135.gb	84.615	26	4	0	179995	180020	9159	9184	6.1	30.1
NODE_6_length_264019_cov_3.823366	IncX-SG17-135.gb	90.476	21	2	0	109257	109277	11419	11439	6.1	30.1
NODE_6_length_264019_cov_3.823366	IncX-SG17-135.gb	100	16	0	0	229604	229619	19376	19391	6.1	30.1
NODE_6_length_264019_cov_3.823366	IncX-SG17-135.gb	90.476	21	2	0	202859	202879	25965	25945	6.1	30.1
NODE_6_length_264019_cov_3.823366	IncX-SG17-135.gb	90.476	21	2	0	202859	202879	26002	25982	6.1	30.1
NODE_6_length_264019_cov_3.823366	IncX-SG17-135.gb	100	16	0	0	77629	77644	26640	26655	6.1	30.1
NODE_70_length_399_cov_1.251613	IncX-SG17-135.gb	100	12	0	0	221	232	21254	21243	1.3	22.9
NODE_70_length_399_cov_1.251613	IncX-SG17-135.gb	100	12	0	0	199	210	21328	21339	1.3	22.9
NODE_70_length_399_cov_1.251613	IncX-SG17-135.gb	100	11	0	0	385	395	6129	6119	4.6	21.1
NODE_70_length_399_cov_1.251613	IncX-SG17-135.gb	100	11	0	0	37	47	10047	10037	4.6	21.1
NODE_70_length_399_cov_1.251613	IncX-SG17-135.gb	100	11	0	0	49	59	13532	13542	4.6	21.1
NODE_70_length_399_cov_1.251613	IncX-SG17-135.gb	92.857	14	1	0	94	107	14184	14197	4.6	21.1
NODE_70_length_399_cov_1.251613	IncX-SG17-135.gb	100	11	0	0	127	137	15071	15081	4.6	21.1
NODE_70_length_399_cov_1.251613	IncX-SG17-135.gb	100	11	0	0	333	343	22306	22296	4.6	21.1
NODE_70_length_399_cov_1.251613	IncX-SG17-135.gb	100	11	0	0	333	343	24381	24371	4.6	21.1
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	87.5	32	3	1	28712	28743	10528	10498	0.041	37.4
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	95.238	21	1	0	259362	259382	3686	3706	0.5	33.7
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	100	18	0	0	256610	256627	15267	15284	0.5	33.7
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	87.097	31	1	2	262106	262134	1272	1243	1.7	31.9
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	95	20	1	0	39507	39526	2475	2456	1.7	31.9
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	88.462	26	1	1	173498	173523	14173	14150	1.7	31.9
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	100	17	0	0	201880	201896	23782	23798	1.7	31.9
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	94.737	19	1	0	188238	188256	733	715	6.1	30.1
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	84.615	26	4	0	132019	132044	1762	1737	6.1	30.1
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	84.615	26	4	0	77743	77768	5114	5139	6.1	30.1
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	87.5	24	3	0	67639	67662	7088	7111	6.1	30.1
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	90.476	21	2	0	90080	90100	7493	7513	6.1	30.1
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	94.737	19	1	0	5886	5904	10387	10405	6.1	30.1
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	100	16	0	0	6891	6906	10567	10582	6.1	30.1
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	100	16	0	0	78943	78958	12553	12538	6.1	30.1
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	100	16	0	0	174466	174481	12720	12735	6.1	30.1
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	100	16	0	0	226221	226236	15267	15282	6.1	30.1
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	94.737	19	1	0	63342	63360	23167	23149	6.1	30.1
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	100	16	0	0	197996	198011	23512	23527	6.1	30.1
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	100	16	0	0	181112	181127	26537	26522	6.1	30.1
NODE_7_length_262303_cov_3.816223	IncX-SG17-135.gb	100	16	0	0	226228	226243	26913	26898	6.1	30.1
NODE_86_length_355_cov_3.898496	IncX-SG17-135.gb	100	11	0	0	256	266	13424	13434	4.1	21.1
NODE_86_length_355_cov_3.898496	IncX-SG17-135.gb	100	11	0	0	139	149	18087	18097	4.1	21.1
NODE_86_length_355_cov_3.898496	IncX-SG17-135.gb	100	11	0	0	139	149	18756	18766	4.1	21.1
NODE_86_length_355_cov_3.898496	IncX-SG17-135.gb	100	11	0	0	32	42	25219	25229	4.1	21.1
NODE_89_length_343_cov_2.618110	IncX-SG17-135.gb	100	11	0	0	159	169	8607	8597	3.9	21.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	100	89	0	0	1	89	27422	27510	1.38E-39	161
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	87.879	33	2	2	73316	73348	12254	12284	0.14	35.6
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	81.25	32	6	0	232146	232177	5816	5847	1.7	31.9
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	82.353	34	5	1	103224	103256	15822	15789	1.7	31.9
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	94.737	19	1	0	74484	74502	2644	2662	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	100	16	0	0	108641	108656	4663	4648	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	100	16	0	0	205803	205818	5166	5151	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	88.462	26	2	1	227900	227924	7007	6982	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	74	50	11	1	48834	48881	7220	7269	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	84.615	26	4	0	102767	102792	7260	7235	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	94.737	19	1	0	207572	207590	7608	7626	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	84.615	26	4	0	11193	11218	10802	10777	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	100	16	0	0	33068	33083	10986	11001	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	100	16	0	0	136897	136912	13142	13127	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	90.476	21	2	0	95435	95455	14628	14648	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	90.476	21	2	0	174908	174928	15626	15646	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	94.737	19	1	0	200406	200424	15920	15902	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	94.737	19	1	0	248332	248350	18052	18070	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	94.737	19	1	0	248332	248350	18721	18739	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	94.737	19	1	0	124663	124681	20134	20116	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	100	16	0	0	117082	117097	21757	21772	5.9	30.1
NODE_8_length_253078_cov_4.705849	IncX-SG17-135.gb	100	16	0	0	122074	122089	23060	23045	5.9	30.1
NODE_99_length_321_cov_3.314655	IncX-SG17-135.gb	100	11	0	0	220	230	2797	2787	3.7	21.1
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	92	25	1	1	104901	104924	885	861	0.37	33.7
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	100	17	0	0	9893	9909	7714	7730	1.3	31.9
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	100	17	0	0	175279	175295	8398	8382	1.3	31.9
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	95	20	1	0	129148	129167	13195	13176	1.3	31.9
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	95	20	1	0	190138	190157	14589	14608	1.3	31.9
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	100	17	0	0	103514	103530	21561	21545	1.3	31.9
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	95	20	1	0	98047	98066	27004	27023	1.3	31.9
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	84.615	26	4	0	8661	8686	11016	10991	4.5	30.1
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	100	16	0	0	106008	106023	13661	13646	4.5	30.1
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	90.476	21	2	0	44824	44844	19688	19708	4.5	30.1
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	100	16	0	0	149491	149506	22221	22206	4.5	30.1
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	100	16	0	0	115505	115520	22455	22440	4.5	30.1
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	76.923	39	9	0	19823	19861	23059	23097	4.5	30.1
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	100	16	0	0	149491	149506	24296	24281	4.5	30.1
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	94.737	19	1	0	189306	189324	24662	24644	4.5	30.1
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	90.476	21	2	0	47004	47024	24754	24734	4.5	30.1
NODE_9_length_194569_cov_3.778949	IncX-SG17-135.gb	100	16	0	0	104683	104698	26494	26479	4.5	30.1
NODE_100_length_321_cov_3.810345	IncX-SG17-135.gb	100	13	0	0	209	221	13466	13478	0.3	24.7
NODE_100_length_321_cov_3.810345	IncX-SG17-135.gb	100	11	0	0	97	107	2175	2185	3.7	21.1
NODE_100_length_321_cov_3.810345	IncX-SG17-135.gb	92.857	14	1	0	206	219	2257	2244	3.7	21.1
NODE_101_length_321_cov_3.599138	IncX-SG17-135.gb	100	11	0	0	220	230	2797	2787	3.7	21.1
NODE_103_length_315_cov_1.849558	IncX-SG17-135.gb	100	13	0	0	257	269	361	373	0.29	24.7
NODE_103_length_315_cov_1.849558	IncX-SG17-135.gb	85.714	21	3	0	31	51	9307	9287	0.29	24.7
NODE_103_length_315_cov_1.849558	IncX-SG17-135.gb	93.333	15	1	0	296	310	8868	8882	1	22.9
NODE_103_length_315_cov_1.849558	IncX-SG17-135.gb	100	12	0	0	150	161	11044	11055	1	22.9
NODE_103_length_315_cov_1.849558	IncX-SG17-135.gb	100	11	0	0	263	273	22466	22476	3.6	21.1
NODE_103_length_315_cov_1.849558	IncX-SG17-135.gb	100	11	0	0	263	273	24541	24551	3.6	21.1
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	91.667	24	2	0	135071	135094	21603	21626	0.1	35.6
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	92	25	0	1	42916	42940	759	781	0.35	33.7
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	82.353	34	3	1	58358	58391	11039	11069	0.35	33.7
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	100	17	0	0	49286	49302	4664	4648	1.2	31.9
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	90.909	22	2	0	66081	66102	8041	8020	1.2	31.9
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	88	25	3	0	123114	123138	11646	11670	1.2	31.9
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	90.909	22	2	0	140197	140218	14321	14342	1.2	31.9
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	90.909	22	2	0	28975	28996	17616	17637	1.2	31.9
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	88	25	3	0	9647	9671	22584	22560	1.2	31.9
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	90.476	21	2	0	145517	145537	4663	4643	4.3	30.1
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	90.476	21	2	0	147827	147847	8304	8284	4.3	30.1
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	94.737	19	1	0	120268	120286	11637	11619	4.3	30.1
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	94.737	19	1	0	20947	20965	13420	13438	4.3	30.1
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	94.737	19	1	0	75356	75374	14517	14499	4.3	30.1
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	94.737	19	1	0	110406	110424	15022	15004	4.3	30.1
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	100	16	0	0	18260	18275	16962	16977	4.3	30.1
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	100	16	0	0	69537	69552	22725	22710	4.3	30.1
NODE_10_length_183307_cov_4.104258	IncX-SG17-135.gb	100	16	0	0	99839	99854	27383	27398	4.3	30.1
NODE_114_length_300_cov_3.308057	IncX-SG17-135.gb	100	12	0	0	210	221	6816	6805	0.98	22.9
NODE_114_length_300_cov_3.308057	IncX-SG17-135.gb	100	12	0	0	244	255	19246	19235	0.98	22.9
NODE_114_length_300_cov_3.308057	IncX-SG17-135.gb	100	11	0	0	1	11	20798	20808	3.4	21.1
NODE_114_length_300_cov_3.308057	IncX-SG17-135.gb	100	11	0	0	246	256	20798	20808	3.4	21.1
NODE_114_length_300_cov_3.308057	IncX-SG17-135.gb	100	11	0	0	185	195	20809	20799	3.4	21.1
NODE_116_length_290_cov_2.895522	IncX-SG17-135.gb	100	14	0	0	108	121	1271	1258	0.077	26.5
NODE_116_length_290_cov_2.895522	IncX-SG17-135.gb	100	11	0	0	263	273	8838	8828	3.3	21.1
NODE_116_length_290_cov_2.895522	IncX-SG17-135.gb	100	11	0	0	275	285	14218	14228	3.3	21.1
NODE_11_length_165372_cov_4.947278	IncX-SG17-135.gb	85.185	27	4	0	112253	112279	3883	3909	1.1	31.9
NODE_11_length_165372_cov_4.947278	IncX-SG17-135.gb	95	20	1	0	146166	146185	7125	7144	1.1	31.9
NODE_11_length_165372_cov_4.947278	IncX-SG17-135.gb	100	17	0	0	71444	71460	9416	9432	1.1	31.9
NODE_11_length_165372_cov_4.947278	IncX-SG17-135.gb	100	17	0	0	69260	69276	12079	12063	1.1	31.9
NODE_11_length_165372_cov_4.947278	IncX-SG17-135.gb	95.238	21	0	1	45350	45370	3104	3123	3.8	30.1
NODE_11_length_165372_cov_4.947278	IncX-SG17-135.gb	84.615	26	4	0	53100	53125	7199	7224	3.8	30.1
NODE_11_length_165372_cov_4.947278	IncX-SG17-135.gb	95.238	21	0	1	33660	33679	7726	7706	3.8	30.1
NODE_11_length_165372_cov_4.947278	IncX-SG17-135.gb	90.476	21	2	0	82883	82903	10131	10111	3.8	30.1
